sentence,intent
cơ cấu tổ chức của khoa mình thế nào nhỉ,School_infor
"ad ơi, cho em xin mức học phí chuyển tiếp cụ thể của các ngành nhé?",Major_infor
học tiếng anh trong bao lâu ạ,Major_infor
khi nào có mã ngành mới của năm nay ạ,Major_infor
cho em hỏi địa chỉ cụ thể nhập học ngành kdqt năm 2017 vs ạ, Enrollment
cho em xin số đt các thầy cô phòng tuyển sinh với ak,contact_point
em nghe nói miss học ở xuân thủy hay ở đâu ạ,School_infor
bạn đúng rồi đó,Agree
cho chi hoi chau dang ki .kinh doanh va maketinh co phai la khoa quan ly ko a,Major_infor
mình muốn ôn thi cho tốt để đạt điểm đó mik ko biết ôn như nào bạn có thể giúp mik ko,Other
em cảm ơn ạ,Bye
"ngành "" kinh doanh qte"" "" kế toán phân tích , kiểm toán"" và "" hệ thông thông tin quản lí"" điểm đầu vào là bn vậy ạ",Basic_point
vang e cũng đc trên web như thế,Agree
ngành nào có tỷ lệ việc làm cao nhất khoa mình ah,Job_Opportunities
yêu cầu học đến level mấy thì có thể thi placement test ạ ?,Eng_condition
với cả nếu em muốn đăng ký xin 2 loại học bổng cả dài hạn và ngắn hạn có đc k ạ?,Scholar
ad nhầm rồi,Denydisagree
tổng giá trị học bổng cho 1 kì của ngành mis là bn ạ?,Scholar
bây giwof em đang tham gia nckh nhưng k biết sẽ đc cộng bao nhiêu điểm học tập ạ?,Student_research
năm nay bao tiền 1 tín ngnahf khoa học quản lý ạ,Tuition_fee
ad ơi bằng của mình có phải bằng quoocd tế k ạ,Major_infor
hi bạn,Greetings
ngành đó do trg cấp bằng đúng ko ạ,Major_infor
những ngành nào có cơ hội chuyển tiếp ạ,Major_infor
add ơi cho e hỏi,Greetings
hồ sơ nhập học có cần phô to chứng mình thư k ad?, Enrollment
khoa mình tuổi đời còn trẻ đúng không ad,School_infor
add ơi cho e hỏi là chương trình đào tạo quốc tế về những ngành nào vậy at,Major_infor
phải được giải cấp thành phố mới đc xét tuyển thẳng ad,Admission_method
ai có thể giải đáp giúp em chi tiêt hơn về quy trình nhập học tại khoa ạ?, Enrollment
khoa mình có chương trình lk vs các trường nào vậy ạ?,Major_infor
h thì em hiểu rồi,Agree
dự kiến điểm năm nay sẽ vào khoảng bao nhiêu ạ ?,Admission_method
chỉ tiêu ngành ac năm 2017 là bao nhiêu vậy ad,Admission_method
a/c ơi khi nào thì em phải nộp báo cáo tiến độ ạ?,Student_research
"năm nay khoa mình dự kiến sẽ tuyển bn sinh viên cho ngành cử nhân quản trị khách sạn, thể thao và du lịch vậy ad?",Admission_method
năm ngoái khoa lấy bao nhiêu chỉ tiêu ạ?,Admission_method
mãi bh mói đúng,Agree
điểm học tập của e đc loại giỏi nhưng điểm đánh giá rèn luyện của em chỉ đc loại khá thì có đc học bổng k ạ?,Scholar
em đăng kí nghành kinh doanh quốc tế thì phải ntn ạ,Admission_method
giá trị cốt lỗi của kqt là gì ?,School_infor
"ad ơi, cho em hỏi các trương trình bằng kép vs ạ?",Major_infor
ad cho e hỏi 1 số vđề với ạ : 1..bây giờ e đang chờ xét tuyển nv2 vào các trường khác nếu không trúng tuyển thì e định học khoa quốc tế những ngành do đhqg cấp bằng.chỉ tiêu của mỗi ngành là 160đúng k?,Admission_method
cho em hỏi học bổng dành cho hs đạt loại giỏi là bn ạ?,Scholar
"ad ơi, khi nào thì chúng em phải thuyết minh về đề tài nckh ạ?",Student_research
em đạt giải 3 môn toán trong kỳ thi chọn học sinh giỏi bậc thpt cấp đhqghn thì có đc xét tuyển thẳng vào khoa k ạ?,Admission_method
về mảng xét học bạ thì áp dụng cho tất cẩ các ngành mà khoa đào tại ạ?,Admission_method
để được chuyển tiếp cần những yêu cầu gì,Major_infor
đồng ý ạ,Agree
ad cho em biết chính xác những giấy tờ cần thiết để phục vụ việc nhập học ngành hệ thống thông tin ql vs ạ?, Enrollment
học bắt đầu từ tháng mấy và bao giờ kết thúc ạ,Major_infor
may quá ad hiểu rồi,Agree
"ad ơi, ngành quản trị khách sạn thể thao và du lịch có phải là chương trình lk k ậ.",Major_infor
ad oi cho e hỏi học phí hiện tại của trường ngành kinh tế quốc tế là bao nhiêu ạk,Tuition_fee
thủ khoa đầu vào ngành ib thì đc học bổng bn vậy ad?,Scholar
k đâu,Denydisagree
chỉ tiêu cho ngành ac năm nay alf thế nào vậy ad?,Admission_method
"ad ơi, các kĩ năng gì của em có thể tiến bộ hơn khi tham gia nckh ạ?",Student_research
học phí như nào ạ?,Tuition_fee
gpa bao nhiêu thì dạt yeua cầu chuyển tiếp sang đh htroy,Major_infor
học phí của kinh doanh quốc tế ạ,Tuition_fee
những kĩ năng nào chiếm số điểm nhiều ạ,Eng_condition
vâng ạ. em cảm ơn,Bye
ngày thành lập khoa mình là ngày nào vậy ad,School_infor
thế hc phí trg mk ntn ạ,Tuition_fee
ad ơi cho e hỏi mức học phí của ngành kế toán vs kiểm toán là bn thế ạ,Tuition_fee
"ad ơi, khoa mình cung cấp những ngành cử nhận nào thuộc chương trình liên kết thế ạ?",Major_infor
cho e hỏi mã ngành tin học và kĩ thuật máy tính ạ,Major_infor
khoa mình tuyển sinh theo hình thức nào đo ạ?,Admission_method
k phải đâu,Denydisagree
các thầy cô nước ngoài là người nước nào ạ,Major_infor
làng sinh viên có căng-tin không ạ,School_infor
"ad ơi, số lượng học bổng cho sinh viên năm nhất là bao nhiêu vậy ạ?",Scholar
năm ngoái điểm trúng tuyển là bnhieu vậy ạ,Basic_point
xem thông tin về học phí và tín chỉ ở đâu ạ,Tuition_fee
liên kết đại học troy thì bao nhiêu tiền 1 tín ạ,Tuition_fee
cho em xin địa chỉ ll vs người quản lí thủ tục nhập học của ngành mis ạ?, Enrollment
"ad ơi, cho em hỏi khi nào thì em có thể đk tham gia đề tài nckh năm nay ạ?",Student_research
học phí ntn vậy ạ?,Tuition_fee
và cho em hỏi thêm về ngành kinh doanh quốc tế vs ạ. ngành ý sẽ học những gì và mai sau ra sẽ làm gì ạ ? em cảm ơn ạ,Major_infor
e muốn hỏi là khoa quốc tế thi vào trường láy bài thi xét tuyển vào trường để chọn phải ko ạ,Admission_method
nếu em đc giải nhì nckh thì sẽ đc bao nhiều điểm cộng ạ,Student_research
sao laij tl việc khác,Denydisagree
bao giờ  có danh sách đề tài nckh vậy ad,Student_research
"ad ơi, em nhập học chương trình liên kết thì phải chuẩn bị hồ sơ gồm những gì ạ?", Enrollment
học bổng dài hạn có khó k ạ?,Scholar
vâng ạ. em cảm ơn ad,Bye
ngành kế toán và tài chính học trong mấy năm vậy ạ,Major_infor
nếu đc a/c giúp em liệt kê những hồ sơ cần thiết để nhập học ngành ac vs ạ, Enrollment
em muốn hỏi mã dăng ký cảu htttt ạ,Major_infor
những đk để được học bổng địa phương ạ?,Scholar
ad ơi cho em hỏi là sinh viên năm nhất của khoa mình khi học chính sẽ học ở cơ sở 1 hay cơ sở 2 ạ? mong ad trả lời giúp em,School_infor
chúng tôi làm cách nào để có thể đăng bài tuyển dung trên page? hoặc các bạn có thể giúp chúng tôi không?,Other
heyy,Greetings
nộp hồ sơ thì tai các cơ sở nào thì đc ạ?, Enrollment
ad ơi khi nào em mới có kq thi xếp lớp ạ,Other
ý em là về .. cơ,Denydisagree
ad nhầm rồi,Denydisagree
add cho em hỏi mai em đến khoa thì vẫn đc vào đúng khoa em đăng kí chứ ạ, Enrollment
"ad ơi, cho em hỏi tên các ngành thuộc chương trình lk đc k ạ?",Major_infor
trg mình có mẫu đơn xin vay vốn năm 2017 k ạ,Asking_docs
có bao nhiêu % giảng viên nước ngoài tham gia giảng dạy tại khoa mình ạ,Major_infor
"em là phạm thị hương hiện tại đạng là học sinh lớp 12, em muốn hiểu rõ hơn về ngành kinh tế quốc tế tại đại học quốc gia hà nội đặc biệt là về điều kiện về điểm xét tuyển và học phí của ngành đó",Major_infor
quản trị khách sạn thể thao và du lịch có thời gian đào tạo như thế nào ?,Major_infor
tham gia nckh thì em có đc giấy chứng nhận k ạ?,Student_research
khoa qt có bao nhiêu bộ môn ?,School_infor
e nộp hồ sơ như thế nào ạ ? bằng điểm thi thpt ạ,Admission_method
tên học bổng ngoài đh quốc gia là những gì ạ?,Scholar
chương trình liên kết vs đh troy năm nay lấy bao nhiêu chỉ tiêu ạ?,Admission_method
"ad ơi!cho e hỏi chỗ ghi ngành học trong sơ yếu lí lịch, e học kế toán,kiểm toán,phân tích mã ngành là gì ạ?",Major_infor
bh trường mình là tuyển sinh bằng cadch xét học bạ phải k ạ,Admission_method
cáác trường nước ngoài cấp bằng năm ngoái điểm chuẩn bao nhiêu ạ,Basic_point
cho em xin email của phòng khoa học công nghệ ạ,contact_point
các bước nhập học gồm những gì ạ, Enrollment
mà học phí của trg bn tiền 1 năm vậy,Tuition_fee
em muốn hỏi về ngành kdqt ạ,Major_infor
làm thủ tục nhập học thì có làm online đc k vậy ?, Enrollment
thời gian thành lập của khoa là ngày nào ạ,School_infor
ad cho em hỏi chỉ tiêu bằng kép ngành ngôn ngữ nhật vs đh ngoại ngữ là bao nhiêu vậy ạ/,Admission_method
những môn nào của ice là bắt buộc ?,Major_infor
ad cho em xin thông tin về cấu trúc bài thi với,Eng_condition
năm đầu thì học phí sẽ là bao nhiêu ạ,Tuition_fee
ad ơi học phí ử đại học quốc tế là bn 1 năm à,Tuition_fee
cho em hỏi về thời gian đào tạo của ngành liên kết đh troy ạ,Major_infor
sdt câu lạc bộ tinh nguyện là số nào vậy chị,contact_point
dạ cho em hỏi bằng do đhqg cấp bằng thì không dc xét điểm học bạ mà phải xét bằng điểm thi đúg k ạ,Admission_method
vậy có ngành gì học ở đhqg không ạ?,School_infor
"dạ em muốn tìm hiểu về ngành kinh doanh quốc tế của trường, ad tư vấn giúp e vs",Major_infor
anh gửi cho em sđt haowcj mail của thày/cô quản lí nhập học ngành ib vs ạ, Enrollment
e muon tim hieu ve nganh tieng anh kinh doanh quoc te va nganh quan tri kinh doanh,Major_infor
năm nay chỉ tiêu ngành mis vẫn là 70 ạ?,Admission_method
sinh viên mis sau khi tốt nghiệp thường làm cho cty nước ngoài hay việt nam ạ,Job_Opportunities
điều kiện như nào để có học bổng loại 1 ạ?,Scholar
hố sơ nhập học có bao gồm giấy chứng nhận tốt nghiệp tạm thời k?, Enrollment
admin này,Greetings
học phí của khoa là bao tiền ạ.,Tuition_fee
học bổng trg mình nhiều nhất là bao nhiêu ạ?,Scholar
"ad ơi, 1.8 em nhập học rồi mà k biết hồ sơ phải gồm những gì vậy ad?", Enrollment
em muốn biết học phí của ngành quản trị khách sạn du lịch và lữ hành của khoa quốc tế ạ.,Tuition_fee
cv cụ thể của ice là gì,Job_Opportunities
nếu em đc giải thì em sẽ đc bao nhiêu tiền ạ?,Student_research
chị / anh có thể check thông tin giúp em đươc k ạ,Other
cơ cấu tổ chức của khoa như thế nào?,School_infor
"cho em hỏi, e cứ đủ điều kiện để nộp hồ sơ xét tuyển học bạ là được vào, chứ không liên quan gì đến điểm thi thptqg phải không ạ?",Admission_method
học phí 2 năm chuyển tiếp của em bên trường đh help là bn vậy ad?,Major_infor
em muốn biết những ngành xét tuyển khối a1 của trường,Admission_method
cho e hỏi,Greetings
ý em là như thế này,Denydisagree
danh sách đề tài nckh năm nay là về những lĩnh vực gì vậy ạ?,Student_research
đúng câu hỏi của em rồi ạ,Agree
năm nay khoa mình lấy bao nhiêu chỉ tiêu cho các chương trình liên kết ạ?,Admission_method
"ad ơi, em có thể đk xét tuyển bằng học bạ k ad?",Admission_method
cho em xin địa chỉ liên hệ của cô trinh bộ môn kinh tế với ạ,contact_point
"ad ơi, cho em hỏi tên các ngành thuộc chương trình do đh quốc gia cấp bằng vs ạ?",Major_infor
"ad ơi, em xét tuyển đợt 2 thì khi nào có thể đến nhập hoc thế ạ. em cảm ơn nhiều ạ?", Enrollment
"ad ơi, học phí chuyển tiếp từng năm của trường đh troy là bn ạ?",Major_infor
"ad ơi, năm nay e đỗ vào khoa mình thì làm thủ tục nhập học như thế nào ạ?", Enrollment
placement test bắt đầu hôm nào vậy cô,Eng_condition
tín chỉ đóng ruêng còn gì ạ ?,Tuition_fee
dạ,Agree
hình thức thi placement test là gì,Eng_condition
cơ sở nào tiếp nhận hồ sơ nhập học?, Enrollment
điểm đặc biệt của khoa quốc té là gì,School_infor
điều kiện tuyển thẳng có khác nhau giữa chương trình do đhqg cấp bằng và chương trình liên kết k ạ,Admission_method
"ad ơi, ngành ib có phải là do đh quốc gia cấp bằng k ạ?",Major_infor
gọi cho phòng đào tạo bằng số nào,contact_point
cho e hỏi là năm nhất học cs2 từ năm 2 trở đi có được về cs1 k ạ,School_infor
khoa quôc tế đh qg hn thì ghi mã ngành các ngành thế nào ad,Major_infor
ad ơi!xét tuyển đợt 2 theo dgnl riêng và thpt riêng ạ?,Admission_method
dạ em muốn tìm hiểu về ngành kinh doanh quốc tế của trường,Major_infor
vângg ac,Agree
ad cho em xin link đăng kí học bổng địa phương,Asking_docs
ngoài học phí ra tiền học những môn khác như triết tư tưởng khoảng bn ạ,Tuition_fee
thân gửi khoa quốc tế - đại học quốc gia hà nội (is-vnu),Greetings
em có ưu tiên đc xét học bổng khi tham gia nckh k ạ?,Student_research
"em ko rõ ngành thể thao khách sạn du lịch thì ghi mã ngành là gì, hay bỏ trống vậy ad",Major_infor
vậy học phí là bao nhiêu 1 tín ạ,Tuition_fee
thời gian học ngành quản trị khách sạn kéo dài bao lâu ạ,Major_infor
năm nay khoa mình dành bao nhiêu suất học bổng cho sv ạ?,Scholar
